CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
319477,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
319794,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
15673,CÃES,GRANDE,ADULTO,0.00139%
25047,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00310%
30409,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00604%
320799,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
13947,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
320545,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
320867,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
17916,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00945%
318575,CÃES,GRANDE,ADULTO,0.00666%
14086,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
308466,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
309150,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00743%
16938,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00526%
325160,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
324481,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
268243,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00356%
326065,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
18335,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00697%
14415,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00093%
326261,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
16206,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00743%
16084,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01858%
301654,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02926%
33790,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01874%
327290,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
16125,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01425%
327336,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
327573,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
327896,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
63779,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
324776,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01982%
328511,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
308003,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01394%
328705,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
20894,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00991%
11778,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00434%
17942,CÃES,MÉDIO|GRANDE,ADULTO,0.00310%
21338,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01037%
12241,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00217%
270902,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.02276%
19372,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
19949,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
319377,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00186%
326611,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00697%
18360,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00867%
13615,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
307809,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00883%
305762,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00310%
327397,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
315868,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
325143,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00434%
307079,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
329554,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00248%
61715,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
326327,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
331130,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
312940,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00248%
323621,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
15780,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
307514,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.02416%
55680,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00542%
331601,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
326905,CÃES,MÉDIO|GRANDE,ADULTO,0.00495%
55853,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
328655,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
328369,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00650%
327296,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00991%
332672,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
317576,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
3715,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01982%
332950,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
315049,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00449%
13362,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01130%
333508,CÃES,GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
309375,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.01084%
308106,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00124%
20187,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00403%
25181,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00232%
313049,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00232%
18353,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00588%
61483,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00356%
65153,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00434%
62563,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01301%
318023,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
312790,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00465%
315891,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00728%
318528,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00232%
318463,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.02896%
303225,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
19490,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01239%
301770,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
19936,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00542%
269394,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
267983,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
16950,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
21950,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00341%
19684,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
58539,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00294%
61809,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00124%
319558,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01177%
302425,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
20912,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
63996,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00418%
64808,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03670%
16189,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00604%
4250,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01239%
306882,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
15624,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00248%
56064,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
56048,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
18602,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.08315%
55914,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00124%
13598,CÃES,PEQUENO,ADULTO,0.00372%
318326,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00588%
321213,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00124%
28423,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00666%
3005,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00712%
26029,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
323628,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
59913,CÃES,PEQUENO,ADULTO,0.00325%
319397,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
323702,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
319300,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
13445,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03670%
28743,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
18620,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.05110%
15925,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
61832,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.03004%
65277,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01874%
266985,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00434%
315160,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
16209,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01037%
18964,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00511%
7220,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01517%
33331,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00604%
16861,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.05961%
18019,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
28468,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.08284%
325692,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00325%
325629,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
325907,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
309087,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
324905,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.02230%
309307,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
317358,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
326596,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
317268,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00774%
326572,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00077%
271579,CÃES,PEQUENO,FILHOTE,0.00201%
319111,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00279%
327196,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00279%
61665,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00604%
314819,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00155%
20225,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00557%
62590,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
33000,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00465%
308797,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00093%
25727,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
62782,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
65185,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00852%
24488,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00511%
328379,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
267047,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.01022%
21705,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.01301%
328759,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00867%
324474,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00139%
33697,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
329140,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
318654,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00403%
308166,CÃES,PEQUENO,ADULTO,0.00480%
307611,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO|SÊNIOR,0.00155%
13686,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.01285%
323833,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00883%
310534,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
329976,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
33296,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00573%
330085,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
270985,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00325%
58316,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00263%
308805,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00449%
13246,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00852%
64211,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00310%
330620,CÃES|GATOS,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00108%
26352,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00666%
270975,CÃES,PEQUENO,ADULTO,0.00387%
308696,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
16706,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01037%
267717,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00588%
317434,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00681%
266572,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01409%
320678,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00403%
329807,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
330487,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00387%
20933,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.03794%
328775,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
15979,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00465%
313224,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00728%
332602,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
316922,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
318062,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01502%
302269,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
332637,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
25680,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00650%
63252,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00743%
333006,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
28480,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00495%
62649,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
333059,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
2277,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00465%
330014,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
333501,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
16261,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.01610%
318244,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01006%
269873,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00387%
55490,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01966%
333789,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00124%
306339,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
332831,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00263%
63183,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00201%
319728,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00232%
63106,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01254%
334009,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
331382,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00728%
18050,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.02168%
331741,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
309388,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
16616,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01332%
316938,CÃES,PEQUENO,FILHOTE,0.00573%
64122,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
312500,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
313450,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00387%
62797,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00248%
63115,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01610%
315872,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
19,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.03453%
63187,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.07401%
15528,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.01223%
267399,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00170%
318606,CÃES,PEQUENO,ADULTO,0.00077%
33674,CÃES,MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
13225,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01223%
64925,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
318833,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
302021,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00186%
307446,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00666%
312686,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
16070,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
312358,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00015%
25629,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01285%
24615,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.01301%
61370,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
303388,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.01719%
59863,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.01486%
307110,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
320056,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
270296,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00975%
267786,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00046%
320240,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
63024,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00108%
