CODCLI,CODPROD,EAN,PRODUTO,ESPECIE,PORTE,IDADE,DEPARTAMENTO,DT_VENDA,QT_VENDA
22790,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
16387,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
13873,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
306802,6941,7898923563732,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES SÊNIOR RAÇAS PEQUENAS 1,5KG",CÃES,PEQUENO,SÊNIOR,ALIMENTOS,00:00.0,1
20208,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15919,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15971,2099,7896029022269,RAÇÃO ÚMIDA PEDIGREE SACHÊ FRANGO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,3
15770,13322,7898019867492,COLEIRA ANTIPULGAS E CARRAPATOS OUROFINO LEEVRE ANTIPARASITAS CÃES 63 CM - TAM.G,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
59670,261939,7898221263112,COLEIRA ANTIPULGAS E CARRAPATOS VETOQUINOL FRONTMAX 26 G - ACIMA DE 4KG - PARA CÃES,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15971,25597,7896029022276,RAÇÃO ÚMIDA PEDIGREE SACHÊ CORDEIRO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,3
12990,261939,7898221263112,COLEIRA ANTIPULGAS E CARRAPATOS VETOQUINOL FRONTMAX 26 G - ACIMA DE 4KG - PARA CÃES,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18416,19157,7897575146089,COLEIRA PET ZEUS DUPLA Nº3 30MM,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266908,7898301743190,COMAC BONE M,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266905,7898301745415,COMEDOURO COMAC ANTI-FORMIGA GATO,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,0
1,266905,7898301745415,COMEDOURO COMAC ANTI-FORMIGA GATO,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,0
1,266905,7898301745415,COMEDOURO COMAC ANTI-FORMIGA GATO,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266905,7898301745415,COMEDOURO COMAC ANTI-FORMIGA GATO,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
306716,266901,7898301746542,COMEDOURO COMAC GDE. Nº5 2750ML,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,55686,7898949961109,COMEDOURO FAMÍLIA DE ESTIMAÇÃO PARA CÃO TAM.G,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,55688,7898949961116,COMEDOURO FAMÍLIA DE ESTIMAÇÃO PARA CÃO TAM.GG,CÃES,GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
18811,17322,7898490090938,COMEDOURO FURACÃO PET PLÁSTICO CLASSIC Nº2 1.080ML,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
18811,14998,7898490092093,COMEDOURO FURACÃO PET PLÁSTICO Nº4  1900ML,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,260508,7898615851789,COMEDOURO PET GAMES FUNCIONAL LENTO E ALTO DOG EAT - ROSA - TAM.P,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
308764,6788,7897348203858,RAÇÃO SECA PREMIER GOLDEN FÓRMULA PARA CÃES ADULTOS RAÇAS PEQUENAS FRANGO MINI BITS 1 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
308764,18637,7897348205258,RAÇÃO SECA PREMIER GOLDEN FÓRMULA PARA CÃES ADULTOS RAÇAS PEQUENAS CARNE MINI BITS1 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
1,17798,7898259132312,COMEDOURO ROYALE PET ANTI DERRAPANTE GATO - 200ML,GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
317764,2466,7898923563152,RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS GRANDES CARNE 15 KG,CÃES,GRANDE,ADULTO,ALIMENTOS,00:00.0,1
1,55692,7898949961871,COMEDOURO SLIM FAMÍLIA DE ESTIMAÇÃO PARA CÃO TAM.G,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,2
1,162,7896185952400,BUTOX 20 ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,FARMÁCIA,00:00.0,1
1,162,7896185952400,BUTOX 20 ML,SEM ESPÉCIE,SEM PORTE,SEM IDADE,FARMÁCIA,00:00.0,1
1,55690,7898949961178,COMEDOURO SLIM FAMÍLIA DE ESTIMAÇÃO PARA CÃO TAM.M,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,9694,7898951290037,CONDICIONADOR PET ESSENCE COCADINHA PESCOCO 500 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
64402,9696,7898951290051,CONDICIONADOR PET ESSENCE ESCONDENDO OSSINHO 500ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,9697,7898951290075,CONDICIONADOR PET ESSENCE FAZENDO FESTA 500 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
302136,259163,7898043434189,CONVIVÊNCIA EM HARMONIA FELIWAY FRIENDS CEVA REFIL 48 ML - PARA GATOS,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
14627,18269,7898049719266,"DERMATOLÓGICO ZOETIS APOQUEL 3,6MG - 20 COMPRIMIDOS",CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,267148,7898905932167,CANECA C/ GANCHO DOG HEAD GRANDE PT C/ 06,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
302643,18271,7898049719273,"DERMATOLÓGICO ZOETIS APOQUEL 5,4MG - 20 COMPRIMIDOS",CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,9431,7897348203834,RAÇÃO SECA PREMIER GOLDEN FÓRMULA PARA CÃES ADULTOS LIGHT RAÇAS PEQUENAS MINI BITTS 3 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
1,53877,7898393751950,DESIFETANTE SYNTEC GLIOCIDE ELIMINADOR DE ODORES 1 L,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,53389,7898359842012,DESINFETANTE E DESODORIZANTE GENIAL CINTRONELA 2 L,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
316896,53392,7898359842203,DESINFETANTE GENIAL SACHET SUPER CONCENTRADO 70 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
33456,266217,7896112402459,DIURÉTICO AVERT TORZEMIN 2 MG PARA CÃES - 30 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,261443,7898053597577,DIURÉTICO VETNIL FUROLISIN 10 MG - 10 COMPRIMIDOS CARTELA - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317772,266223,7898053597584,DIURÉTICO VETNIL FUROLISIN 20 MG - 10 COMPRIMIDOS CARTELA - PARA CÃES E GATOS,CÃES|GATOS,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
64402,14868,7898618570274,EAU DE PARFUM THERAPET AVELÃ CEREJA 120 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,260851,7898256301254,RAÇÃO SECA GRANVITA QUATREE GOURMET PARA CÃES ADULTOS RAÇAS MÉDIAS E GRANDES 15 KG,CÃES,MÉDIO|GRANDE,ADULTO,ALIMENTOS,00:00.0,2
1,53289,7898359845983,EDUCADOR URINÁRIO GENIAL PET ATRATIVO CASADINHO PIPI PODE E NAO PODE,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,53393,7898359846027,EDUCADOR URINÁRIO GENIAL PET PIPI NÃO PODE 500 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,4588,7898254040551,EDUCADOR URINÁRIO NATURRICH PIPI NATU DOG PARA CÃES 20 ML,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,259265,7898641570777,ELIMINADOR DE ODORES LABGARD ENZIMAC GATOS 150 ML,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,266991,7898641570951,ELIMINADOR DE ODORES LABGARD ENZIMAC SPRAY 150 ML,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,10272,7897460020739,ENDECTOCIDA JOFADEL ALLAX PARA AVES 5 ML,PÁSSAROS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,53901,7898930768328,ESCOVA AMERICAN PETS DEDEIRA DENTAL CERDAS DE NYLON ,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
17755,260295,7899800305780,ESCOVA BBB PET PARA BANHO COM CERDAS METÁLICAS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
24792,260295,7899800305780,ESCOVA BBB PET PARA BANHO COM CERDAS METÁLICAS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
309060,266464,7898905441904,ESCOVA DENTAL PET BOLINHA,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,260197,7898641313862,ESCOVA DUPLA GERMANHART CABO MADEIRA PARA CÃES M,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,14259,7629186804061,ESCOVA PLASTICA PET STOCK 406,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,54128,54128,ESCOVA SÃO PET RASTELO PLÁSTICO ROSA,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
22686,259676,7898374001333,EXTENSOR ARAMADO PET ACOMIX BRANCO 20CM,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,259678,7898374005089,EXTENSOR ARAMADO PET ACOMIX ROSA 15CM,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,18437,7898945813334,FINOTRATO PATE GATOS SABOR CARNE 280GR,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,18437,7898945813334,FINOTRATO PATE GATOS SABOR CARNE 280GR,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
1,18437,7898945813334,FINOTRATO PATE GATOS SABOR CARNE 280GR,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,4
17166,261064,735201084961,"FLORAL DIGNO AUTOMUTILAÇÃOO E VÍCIOS 30 ML - PARA CÃES, GATOS E SILVESTRES",CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,261068,735201084954,"FLORAL DIGNO DOMINAÇÃO E DEMARCAÇÃO 30 ML - PARA CÃES, GATOS E SILVESTRES",CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317782,266518,7898558464510,FLORENTERO C/ 10 COMPRIMIDOS CANDIOLI,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,267269,7899800306695,FOCINHEIRA BICO DE PATO BBB PET G PT C/1UND,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
312386,260112,7899456800769,FOCINHEIRA RM COLARES NYLON Nº01,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,14238,14238,FRALDA DESCARTÁVEL PETIX SUPERSECAO MACHO - P,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
12990,267129,266286,"COMEDOURO DOG HEAD PESADO POLIDO GRANDE 2,8L",CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
266876,267162,14720,"COMEDOURO DOG HEAD PESADO POLIDO MEDIO 1,8L",CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,260273,266918,COMEDOURO E BEBEDOURO MMA PET DUPLO MÉDIO - BEGE,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
62136,9532,13191,GEL DENTAL MUNDO ANIMAL GOOD CARE HALICLEAN 100 G - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
64627,1301,266095,GEL OTOLÓGIGO OUROFINO AURITOP ANTI-INFLAMATORIO ANALGÉSICO ANTIBACTERIANO E ANTIMICÓTICO 30 G,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,5148,55792,GIRASSOL 500GR MIUDO GRANEL,PÁSSAROS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,2
313196,56066,259227,GRAMINHA CAT DOG DIGESTIVA PARA GATOS 60 G,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
270380,261393,7897575107714,GRANULADO HIGIÊNICA SANITÁRIA CAREPET DE MADEIRA PREMIUM ORIGINAL PARA GATOS 10 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
317768,7006,7898923563671,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS PEQUENAS CORDEIRO 10,1 KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
18702,261393,7897575107714,GRANULADO HIGIÊNICA SANITÁRIA CAREPET DE MADEIRA PREMIUM ORIGINAL PARA GATOS 10 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,261391,7897575107721,GRANULADO HIGIÊNICA SANITÁRIA CAREPET DE MADEIRA PREMIUM ORIGINAL PARA GATOS 2,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
317416,261391,7897575107721,GRANULADO HIGIÊNICA SANITÁRIA CAREPET DE MADEIRA PREMIUM ORIGINAL PARA GATOS 2,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
295159,261391,7897575107721,GRANULADO HIGIÊNICA SANITÁRIA CAREPET DE MADEIRA PREMIUM ORIGINAL PARA GATOS 2,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,6
58078,259544,7898510457604,RAÇÃO SECA HERCOSUL THREE DOGS PREMIUM ESPECIAL ORIGINAL PARA CÃES ADULTOS RAÇAS PEQUENAS E MINI 3 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
1,261009,7896614300024,GRANULADO HIGIÊNICA SANITÁRIA KELCO PUTZ SMART PARA GATOS 4 KG,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
313344,260957,7898144560015,"GRANULADO HIGIÊNICA SANITÁRIA PROGATO BRANCO TRADICIONAL PARA GATOS 1,8 KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,53885,7898491030346,GRANULADO HIGIÊNICO SANITÁRIA CHALESCO MICRO SÍLICA PARA GATOS 1,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
1,11295,7898590070014,"GRANULADO HIGIÊNICO SANITÁRIA PETLIKE MICRO SÍLICA NATURAL PARA GATOS 1,6KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
15909,11295,7898590070014,"GRANULADO HIGIÊNICO SANITÁRIA PETLIKE MICRO SÍLICA NATURAL PARA GATOS 1,6KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
307630,11298,7898590070069,"GRANULADO HIGIÊNICO SANITÁRIA PETLIKE SÍLICA NATUTAL PARA GATOS 1,6KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
22741,11298,7898590070069,"GRANULADO HIGIÊNICO SANITÁRIA PETLIKE SÍLICA NATUTAL PARA GATOS 1,6KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,2
307841,11298,7898590070069,"GRANULADO HIGIÊNICO SANITÁRIA PETLIKE SÍLICA NATUTAL PARA GATOS 1,6KG",GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,266923,7898301746221,"GUIA COMAC DE CORDA ROLICA 1,00M 6MM",CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
18811,266939,7898301740076,"GUIA COMAC DE SEDA DUPLA 0,60M",CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,266945,7898301740137,"GUIA COMAC DE SOLA FORRADA 1,00 M",CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
19657,266286,266286,"RAÇÃO SECA PREMIER NATTÚ PARA CÃES ADULTOS RAÇAS PEQUENAS ABÓBORA 10,1KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
32420,55818,7898490092017,GUIA FURACÃO PET  DE SOLA FORRADA MÉDIA  Nº2 1M,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,53337,7897575146225,GUIA PET ZEUS ENFORCADOR 8MM,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,258886,4000498002728,GUIA RETRATIL FLEXI STANDARD CORD M PRETO 5M ATE 20KG,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,9526,7896006221494,HIDRATANTE AGENER UNIÃO HIDRAPET CREME 500 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
21079,4678,7896006221487,HIDRATANTE EQUILÍBRIO HIDRAPET CREME 100 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
20225,4678,7896006221487,HIDRATANTE EQUILÍBRIO HIDRAPET CREME 100 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
6984,4678,7896006221487,HIDRATANTE EQUILÍBRIO HIDRAPET CREME 100 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270251,4678,7896006221487,HIDRATANTE EQUILÍBRIO HIDRAPET CREME 100 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15770,4678,7896006221487,HIDRATANTE EQUILÍBRIO HIDRAPET CREME 100 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,259547,7898510457673,RAÇÃO SECA HERCOSUL THREE DOGS PREMIUM ESPECIAL ORIGINAL PARA CÃES FILHOTES RAÇAS PEQUENAS E MINI 3 KG,CÃES,PEQUENO,FILHOTE,ALIMENTOS,00:00.0,1
64402,13537,7896006200659,HIDRATANTE EQUILÍBRIO REVIPEL 70 G - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
270251,4569,7897515657514,HIDRATANTE VIRBAC ALLERDERM SPOT ON - 1 BISNAGA DE 4 ML - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,970,7898006195614,INIBIDOR DO ESTRO UCBVET ANTICION MEDROXIPROGESTERONA 1 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270997,4679,7896006201670,IVERMECTINA AGENER UNIÃO MECTIMAX 3 MG - 4 COMPRIMIDOS NA CARTELA - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,3
15949,17383,7896273805885,KELBITS KELDOG PICANHA 85G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,ALIMENTOS,00:00.0,1
22686,259666,7898374001142,KIT ACOMIX GRADE DE PORTA E EXTENSOR BRANCO 10CM,CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,56061,789834863978,KIT DENTAL CATDOG DE DEDEIRAS PARA CÃES E GATOS SOLAPA - 2 UNIDADES,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,259816,7898590071660,KIT HIGIENE E LIMPEZA PETLIKE CATA CACA 2 ROLOS E 1 PORTA SAQUINHOS AZUL,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
